sweep,sweepTime,elevAngle,value,radialAng,surfaceRan,heightRel,heightASL,latitude,longitude
0,2003-03-27T05:47:11Z,0.48339844,-20.410368,91.75781,35373.637,379.59903,581.68146,41.5939,-87.6606
0,2003-03-27T05:47:11Z,0.48339844,-20.410368,91.75781,35623.625,382.8593,584.9417,41.5938,-87.6576
0,2003-03-27T05:47:11Z,0.48339844,-20.410368,91.75781,35873.617,386.12772,588.21014,41.5937,-87.6546
0,2003-03-27T05:47:11Z,0.48339844,-21.38229,91.75781,36123.605,389.40424,591.48663,41.5936,-87.6516
0,2003-03-27T05:47:11Z,0.48339844,-2.9157667,91.75781,36373.598,392.68884,594.77124,41.5936,-87.6486
0,2003-03-27T05:47:11Z,0.48339844,24.298056,91.75781,36623.586,395.98157,598.06396,41.5935,-87.6456
0,2003-03-27T05:47:11Z,0.48339844,-25.269978,91.75781,36873.58,399.2824,601.3648,41.5934,-87.6426
0,2003-03-27T05:47:11Z,0.48339844,-22.354212,91.75781,37123.566,402.59134,604.6737,41.5933,-87.6396
0,2003-03-27T05:47:11Z,0.48339844,-8.7473,91.75781,37373.56,405.9084,607.9908,41.5932,-87.6366
0,2003-03-27T05:47:11Z,0.48339844,-21.38229,91.75781,37623.547,409.23352,611.3159,41.5932,-87.6336
0,2003-03-27T05:47:11Z,0.48339844,-8.7473,91.75781,37873.54,412.56677,614.6492,41.5931,-87.6306
0,2003-03-27T05:47:11Z,0.48339844,-25.269978,91.75781,38123.527,415.90814,617.99054,41.5930,-87.6276
0,2003-03-27T05:47:11Z,0.48339844,44.708424,91.75781,38373.52,419.2576,621.34,41.5929,-87.6246
0,2003-03-27T05:47:11Z,0.48339844,-11.663067,91.75781,38623.51,422.61517,624.6976,41.5928,-87.6216
0,2003-03-27T05:47:11Z,0.48339844,-20.410368,91.75781,38873.5,425.98087,628.0633,41.5928,-87.6186
0,2003-03-27T05:47:11Z,0.48339844,-21.38229,91.75781,39123.492,429.35464,631.4371,41.5927,-87.6156
0,2003-03-27T05:47:11Z,0.48339844,11.663067,91.75781,39373.48,432.73654,634.819,41.5926,-87.6126
